,ID,handle_state,refname,MISSING,Q0,Qx,Qy,Qz,Tx,Ty,Tz,calc_Err,port_state,frame_id,R_ID
707,0D,003,Brustbein,False,0.01964358612895012,0.30992549657821655,-0.9502902030944824,0.022580930963158607,-190.84906005859375,84.66283416748047,-221.19625854492188,0.03477652743458748,b'9\x00\x02\x00',F0AB0C00,R-176
708,0A,00D,Ultraschallkopf,False,0.023475967347621918,0.7062822580337524,-0.035967692732810974,-0.706626296043396,-48.4953727722168,61.71355438232422,-250.6111602783203,0.07816926389932632,b'=\x00\x02\x00',50A50E00,R-177
709,0B,001,Rechter Hüftknochen,False,0.5158718228340149,0.6306277513504028,-0.3250577449798584,0.4801280200481415,103.95343017578125,225.97805786132812,-223.29176330566406,0.09476374834775925,b'?\x00\x02\x00',50A50E00,R-177
710,0C,001,Linker Hüftknochen,False,0.6420329809188843,-0.5275587439537048,-0.4701666533946991,0.29735326766967773,90.14201354980469,-90.47374725341797,-214.36001586914062,0.11761979013681412,b'?\x00\x02\x00',50A50E00,R-177
711,0D,003,Brustbein,False,0.020173653960227966,0.33973684906959534,-0.9400116205215454,0.023451225832104683,-177.78402709960938,77.6661376953125,-221.1233367919922,0.020216282457113266,b'9\x00\x02\x00',50A50E00,R-177
712,0A,00D,Ultraschallkopf,False,0.013122663833200932,-0.6867465376853943,0.06342125684022903,0.7240063548088074,-79.87263488769531,-45.661685943603516,-249.16094970703125,0.07188002020120621,b'=\x00\x02\x00',281A0F00,R-178
713,0B,001,Rechter Hüftknochen,False,0.5425652861595154,0.618277370929718,-0.34293240308761597,0.45360130071640015,88.91557312011719,102.01447296142578,-219.79080200195312,0.02074270322918892,b'?\x00\x02\x00',281A0F00,R-178
714,0C,001,Linker Hüftknochen,False,0.6517411470413208,-0.5442266464233398,-0.4564463198184967,0.2659090757369995,50.33775329589844,-210.06272888183594,-212.88035583496094,0.08541174232959747,b'?\x00\x02\x00',281A0F00,R-178
715,0D,003,Brustbein,False,0.02023015357553959,0.2997416853904724,-0.9534998536109924,0.02417696826159954,-204.25819396972656,-20.898752212524414,-220.24600219726562,0.042897630482912064,b'9\x00\x02\x00',281A0F00,R-178
716,0A,00D,Ultraschallkopf,False,0.09103754162788391,0.7004547119140625,0.04286714270710945,-0.7065677046775818,-35.63688278198242,16.6202392578125,-250.5112762451172,0.07727054506540298,b'=\x00\x02\x00',28760F00,R-179
717,0B,001,Rechter Hüftknochen,False,0.4627458453178406,0.663651704788208,-0.24496476352214813,0.534252405166626,78.35223388671875,209.5072479248047,-221.0270233154297,0.012256044894456863,b'?\x00\x02\x00',28760F00,R-179
718,0C,001,Linker Hüftknochen,False,0.5998519062995911,-0.46852219104766846,-0.5360581278800964,0.36511197686195374,138.8087158203125,-101.66337585449219,-215.5797882080078,0.2127932757139206,b'?\x00\x02\x00',28760F00,R-179
719,0D,003,Brustbein,False,0.018481018021702766,0.4445548355579376,-0.8951745629310608,0.026301071047782898,-162.72584533691406,2.52665376663208,-220.48965454101562,0.027546364814043045,b'9\x00\x02\x00',28760F00,R-179
720,0A,00D,Ultraschallkopf,False,0.03660392388701439,0.6883522868156433,-0.014007635414600372,-0.7243171334266663,12.344405174255371,10.976770401000977,-250.0801239013672,0.06792740523815155,b'=\x00\x02\x00',10BE0F00,R-180
721,0B,001,Rechter Hüftknochen,False,0.5093821287155151,0.6389412879943848,-0.3033227324485779,0.4901832938194275,159.69808959960938,181.21481323242188,-221.53076171875,0.01126263290643692,b'?\x00\x02\x00',10BE0F00,R-180
722,0C,001,Linker Hüftknochen,False,0.6229123473167419,-0.522806704044342,-0.48637914657592773,0.3195132911205292,164.12521362304688,-133.65426635742188,-214.2837677001953,0.20301330089569092,b'?\x00\x02\x00',10BE0F00,R-180
723,0D,003,Brustbein,False,0.02204711362719536,0.361230731010437,-0.9319326281547546,0.023003503680229187,-114.34988403320312,20.55185317993164,-220.3241424560547,0.034481119364500046,b'9\x00\x02\x00',10BE0F00,R-180
724,0A,00D,Ultraschallkopf,False,0.24872277677059174,0.6864752769470215,0.2023756206035614,-0.6526353359222412,-13.37105941772461,52.99735641479492,-251.4540557861328,0.052430659532547,b'=\x00\x02\x00',A8E70F00,R-181
725,0B,001,Rechter Hüftknochen,False,0.33623191714286804,0.7026452422142029,-0.08558037877082825,0.6212199926376343,3.0166890621185303,275.26031494140625,-223.0396270751953,0.044283874332904816,b'?\x00\x02\x00',A8E70F00,R-181
726,0C,001,Linker Hüftknochen,False,0.48880404233932495,-0.3656725287437439,-0.6068276166915894,0.5090328454971313,190.12945556640625,20.047372817993164,-215.09609985351562,0.3779100477695465,b'?\x00\x02\x00',A8E70F00,R-181
727,0D,003,Brustbein,False,0.013929626904428005,0.6308364868164062,-0.7751545310020447,0.03141288086771965,-124.32982635498047,-15.753352165222168,-220.03504943847656,0.06992796808481216,b'9\x00\x02\x00',A8E70F00,R-181
728,0A,00D,Ultraschallkopf,False,0.3948979079723358,0.6086955070495605,0.33840951323509216,-0.5991867780685425,-4.98682975769043,12.598102569580078,-249.97714233398438,0.05327382683753967,b'=\x00\x02\x00',B8881000,R-182
729,0B,001,Rechter Hüftknochen,False,0.18799418210983276,0.7065672874450684,0.0720837339758873,0.678398847579956,-84.94120788574219,221.5369873046875,-221.6533203125,0.055555470287799835,b'?\x00\x02\x00',B8881000,R-182
730,0C,001,Linker Hüftknochen,False,0.3911270201206207,-0.18023069202899933,-0.6824706792831421,0.5905677080154419,194.65708923339844,75.20899200439453,-217.92819213867188,0.11233796924352646,b'?\x00\x02\x00',B8881000,R-182
731,0D,003,Brustbein,False,0.011713000014424324,0.789024829864502,-0.613525927066803,0.02981909178197384,-72.64824676513672,-96.87004089355469,-219.17828369140625,0.04562168940901756,b'9\x00\x02\x00',B8881000,R-182
732,0A,00D,Ultraschallkopf,False,0.5288458466529846,0.5000137686729431,0.4996923506259918,-0.46969807147979736,19.606647491455078,19.092681884765625,-250.5647735595703,0.039222437888383865,b'=\x00\x02\x00',28DD1000,R-183
733,0B,001,Rechter Hüftknochen,False,0.0026850104331970215,0.663658857345581,0.2560938894748688,0.7028270363807678,-156.52783203125,157.5212860107422,-220.90493774414062,0.06407442688941956,b'?\x00\x02\x00',28DD1000,R-183
734,0C,001,Linker Hüftknochen,False,0.21434643864631653,-0.0014020027592778206,-0.7057068943977356,0.6753012537956238,159.9960174560547,173.060791015625,-217.66722106933594,0.13382546603679657,b'?\x00\x02\x00',28DD1000,R-183
735,0D,003,Brustbein,False,0.003977159969508648,0.9232177138328552,-0.383204847574234,0.028425276279449463,16.252330780029297,-110.32060241699219,-219.61160278320312,0.014061570167541504,b'9\x00\x02\x00',28DD1000,R-183
736,0A,00D,Ultraschallkopf,False,0.6415024399757385,0.35158827900886536,0.6042358875274658,-0.31584617495536804,20.481887817382812,8.524742126464844,-250.29815673828125,0.05319755896925926,b'=\x00\x02\x00',48131100,R-184
737,0B,001,Rechter Hüftknochen,False,0.17006048560142517,-0.5756068229675293,-0.4199550449848175,-0.6807305812835693,-200.45603942871094,43.482940673828125,-218.6844940185547,0.027228234335780144,b'?\x00\x02\x00',48131100,R-184
738,0C,001,Linker Hüftknochen,False,0.05167975276708603,0.1888965219259262,-0.6793210506439209,0.7072278261184692,66.1460189819336,211.6447296142578,-219.26649475097656,0.10451269149780273,b'?\x00\x02\x00',48131100,R-184
739,0D,003,Brustbein,False,0.002214929787442088,-0.989916980266571,0.13941866159439087,-0.024950984865427017,80.23458099365234,-105.38639831542969,-218.95057678222656,0.16429124772548676,b'9\x00\x02\x00',48131100,R-184
740,0A,00D,Ultraschallkopf,False,0.35868290066719055,-0.5852512121200562,0.42427340149879456,0.5906097292900085,-43.10493850708008,-18.240488052368164,-250.9066619873047,0.1535698026418686,b'=\x00\x02\x00',78E91100,R-185
741,0B,001,Rechter Hüftknochen,False,0.6958388686180115,0.35351142287254333,-0.6159055233001709,0.10723094642162323,166.43321228027344,-94.50558471679688,-219.29861450195312,0.05164961889386177,b'?\x00\x02\x00',78E91100,R-185
742,0C,001,Linker Hüftknochen,False,0.6818184852600098,-0.6951433420181274,-0.15961086750030518,-0.16255678236484528,-130.93121337890625,-205.06951904296875,-214.1634521484375,0.12203001230955124,b'?\x00\x02\x00',78E91100,R-185
743,0D,003,Brustbein,False,0.025149669498205185,-0.23978246748447418,-0.9704694151878357,0.007824938744306564,-78.34469604492188,108.4432373046875,-221.57379150390625,0.01748105324804783,b'9\x00\x02\x00',78E91100,R-185
744,0A,00D,Ultraschallkopf,False,0.2887668311595917,-0.6369220614433289,0.3580992817878723,0.618634819984436,-42.12824630737305,-26.857465744018555,-250.8719024658203,0.12221407890319824,b'=\x00\x02\x00',B0501200,R-186
745,0B,001,Rechter Hüftknochen,False,0.6780319213867188,0.42580440640449524,-0.5671162605285645,0.19324178993701935,178.8029327392578,-49.13227844238281,-219.1211395263672,0.02147817797958851,b'?\x00\x02\x00',B0501200,R-186
746,0C,001,Linker Hüftknochen,False,0.6967580318450928,-0.6713429093360901,-0.2410832643508911,-0.07553858309984207,-81.99032592773438,-227.9339599609375,-214.6757049560547,0.14882709085941315,b'?\x00\x02\x00',B0501200,R-186
747,0D,003,Brustbein,False,0.024239731952548027,-0.1191505640745163,-0.9925196766853333,0.010994643904268742,-107.85772705078125,88.29033660888672,-221.3509063720703,0.016382984817028046,b'9\x00\x02\x00',B0501200,R-186
748,0A,00D,Ultraschallkopf,False,0.3080155849456787,-0.6205975413322449,0.39229917526245117,0.6050507426261902,-21.437910079956055,38.48991394042969,-251.50494384765625,0.06208176165819168,b'=\x00\x02\x00',28AE1200,R-187
749,0B,001,Rechter Hüftknochen,False,0.6865184903144836,0.39382100105285645,-0.5892676115036011,0.16236156225204468,196.37860107421875,-4.939107418060303,-219.56507873535156,0.02139134332537651,b'?\x00\x02\x00',28AE1200,R-187
750,0C,001,Linker Hüftknochen,False,0.692253828048706,-0.6915963888168335,-0.188677117228508,-0.08294715732336044,-81.70512390136719,-157.7730712890625,-215.94479370117188,0.1725986748933792,b'?\x00\x02\x00',28AE1200,R-187
751,0D,003,Brustbein,False,0.02471175603568554,-0.16911309957504272,-0.9852306246757507,0.010531817562878132,-74.67544555664062,160.83938598632812,-221.6879119873047,0.04910389706492424,b'9\x00\x02\x00',28AE1200,R-187
752,0A,00D,Ultraschallkopf,False,0.41260582208633423,-0.5361859202384949,0.47915783524513245,0.5591681599617004,2.697521924972534,136.58810424804688,-252.15269470214844,0.05179492384195328,b'=\x00\x02\x00',40E11200,R-188
753,0B,001,Rechter Hüftknochen,False,0.7038478851318359,0.2902996838092804,-0.6461966633796692,0.05248016491532326,195.61949157714844,23.99712562561035,-219.7328338623047,0.03170255199074745,b'?\x00\x02\x00',40E11200,R-188
754,0C,001,Linker Hüftknochen,False,0.6628721356391907,-0.7101706862449646,-0.09550252556800842,-0.21711134910583496,-115.9276351928711,-32.24089050292969,-215.4408721923828,0.12666870653629303,b'?\x00\x02\x00',40E11200,R-188
755,0D,003,Brustbein,False,0.025638176128268242,-0.32772549986839294,-0.9443921446800232,0.007892463356256485,-7.9702348709106445,267.6697692871094,-223.9306182861328,0.06146297976374626,b'9\x00\x02\x00',40E11200,R-188
756,0A,00D,Ultraschallkopf,False,0.33568811416625977,-0.6000716090202332,0.4031746983528137,0.6038859486579895,-16.892803192138672,13.520364761352539,-250.7754669189453,0.05744090676307678,b'=\x00\x02\x00',90111300,R-189
757,0B,001,Rechter Hüftknochen,False,0.691055953502655,0.3755163848400116,-0.6009376645088196,0.1424890011548996,198.24041748046875,-44.635379791259766,-219.3085174560547,0.022340891882777214,b'?\x00\x02\x00',90111300,R-189
758,0C,001,Linker Hüftknochen,False,0.6889849305152893,-0.6896334290504456,-0.18157519400119781,-0.12936744093894958,-87.62821960449219,-178.43359375,-214.0518035888672,0.08548801392316818,b'?\x00\x02\x00',90111300,R-189
759,0D,003,Brustbein,False,0.025360671803355217,-0.19841903448104858,-0.9797471165657043,0.009063001722097397,-62.26955795288086,137.08395385742188,-221.79031372070312,0.03701913729310036,b'9\x00\x02\x00',90111300,R-189
760,0A,00D,Ultraschallkopf,False,0.11112433671951294,-0.6955651640892029,0.1671445667743683,0.6898577809333801,-33.57707214355469,49.11207580566406,-250.92263793945312,0.08622540533542633,b'=\x00\x02\x00',48671300,R-190
761,0B,001,Rechter Hüftknochen,False,0.6006190776824951,0.553904116153717,-0.43936121463775635,0.3733746409416199,169.38014221191406,140.7660369873047,-220.51568603515625,0.013544593937695026,b'?\x00\x02\x00',48671300,R-190
762,0C,001,Linker Hüftknochen,False,0.6938614845275879,-0.580912172794342,-0.4100932776927948,0.11366847157478333,36.70077133178711,-145.48211669921875,-215.33921813964844,0.1502574235200882,b'?\x00\x02\x00',48671300,R-190
763,0D,003,Brustbein,False,0.02365988865494728,0.147844135761261,-0.9885308742523193,0.019728608429431915,-147.5109405517578,113.29008483886719,-222.0229034423828,0.07249421626329422,b'9\x00\x02\x00',48671300,R-190
764,0A,00D,Ultraschallkopf,False,0.0023712366819381714,-0.7207222580909729,0.06799785047769547,0.6898770928382874,-24.830307006835938,62.07490158081055,-251.3050994873047,0.07470111548900604,b'=\x00\x02\x00',C0B01300,R-191
765,0B,001,Rechter Hüftknochen,False,0.5364755988121033,0.615626335144043,-0.3471682071685791,0.46116477251052856,139.1852264404297,211.73817443847656,-221.52737426757812,0.027403686195611954,b'?\x00\x02\x00',C0B01300,R-191
766,0C,001,Linker Hüftknochen,False,0.6721813678741455,-0.5052667856216431,-0.49943408370018005,0.20843079686164856,100.10964965820312,-101.54735565185547,-215.4120635986328,0.09952366352081299,b'?\x00\x02\x00',C0B01300,R-191
767,0D,003,Brustbein,False,0.02058144100010395,0.29827743768692017,-0.9539740085601807,0.02324325405061245,-154.1413116455078,88.8518295288086,-221.46498107910156,0.031564339995384216,b'9\x00\x02\x00',C0B01300,R-191
768,0A,00D,Ultraschallkopf,False,0.4646240770816803,-0.4955185353755951,0.4996728003025055,0.5375069975852966,-16.61113166809082,32.559844970703125,-250.09124755859375,0.0415588803589344,b'=\x00\x02\x00',680C1400,R-192
769,0B,001,Rechter Hüftknochen,False,0.7058249115943909,0.24401986598968506,-0.6650228500366211,0.003198827151209116,158.5458984375,-108.78446960449219,-217.8335418701172,0.02456516958773136,b'?\x00\x02\x00',680C1400,R-192
770,0C,001,Linker Hüftknochen,False,0.6502552628517151,-0.7080602049827576,-0.04922458529472351,-0.27091649174690247,-156.4001007080078,-120.29255676269531,-215.85057067871094,0.12226692587137222,b'?\x00\x02\x00',680C1400,R-192
771,0D,003,Brustbein,False,0.025064677000045776,-0.3906850218772888,-0.9201725125312805,0.004437892697751522,-8.984109878540039,161.02645874023438,-221.9677734375,0.05167589336633682,b'9\x00\x02\x00',680C1400,R-192
772,0A,00D,Ultraschallkopf,False,0.6545242667198181,-0.22175554931163788,0.6651940941810608,0.28273603320121765,10.640636444091797,14.564539909362793,-249.5743408203125,0.0748806968331337,b'=\x00\x02\x00',C86E1400,R-193
773,0B,001,Rechter Hüftknochen,False,0.6340744495391846,-0.07664015889167786,-0.708701491355896,-0.29969725012779236,7.867216110229492,-210.61801147460938,-216.24374389648438,0.017090588808059692,b'?\x00\x02\x00',C86E1400,R-193
774,0C,001,Linker Hüftknochen,False,0.5020033121109009,-0.6438043117523193,0.2987363934516907,-0.4942319691181183,-196.0705108642578,30.473726272583008,-216.67120361328125,0.09523244202136993,b'?\x00\x02\x00',C86E1400,R-193
775,0D,003,Brustbein,False,0.022307490929961205,-0.7530947327613831,-0.6575053334236145,-0.006142496131360531,116.11558532714844,88.04241180419922,-222.2551727294922,0.028096070513129234,b'9\x00\x02\x00',C86E1400,R-193
776,0A,00D,Ultraschallkopf,False,0.5869197249412537,-0.3293665647506714,0.6362981796264648,0.3770516812801361,15.073389053344727,-38.23785400390625,-249.48924255371094,0.07143833488225937,b'=\x00\x02\x00',30D11400,R-194
777,0B,001,Rechter Hüftknochen,False,0.6794955134391785,0.035572752356529236,-0.7098821401596069,-0.18189971148967743,88.35885620117188,-250.25885009765625,-216.25009155273438,0.10425549745559692,b'?\x00\x02\x00',30D11400,R-194
778,0C,001,Linker Hüftknochen,False,0.5647377371788025,-0.689568042755127,0.17025136947631836,-0.4202171266078949,-183.64218139648438,-91.06291961669922,-215.81805419921875,0.10436341911554337,b'?\x00\x02\x00',30D11400,R-194
779,0D,003,Brustbein,False,0.02440774068236351,-0.6312849521636963,-0.7751665115356445,-0.0008293076534755528,91.39070129394531,67.46440887451172,-221.7418212890625,0.028892746195197105,b'9\x00\x02\x00',30D11400,R-194
780,0A,00D,Ultraschallkopf,False,0.5376628041267395,-0.4151588976383209,0.5358996987342834,0.5013719201087952,19.38895606994629,67.71411895751953,-249.698974609375,0.04477731138467789,b'=\x00\x02\x00',780D1500,R-195
781,0B,001,Rechter Hüftknochen,False,0.7015681266784668,0.16721369326114655,-0.6888686418533325,-0.07281381636857986,157.6736602783203,-111.71157836914062,-217.77053833007812,0.012387365102767944,b'?\x00\x02\x00',780D1500,R-195
782,0C,001,Linker Hüftknochen,False,0.6291603446006775,-0.7098438739776611,0.0540371835231781,-0.31202420592308044,-152.06016540527344,-53.752838134765625,-215.717529296875,0.07980654388666153,b'?\x00\x02\x00',780D1500,R-195
783,0D,003,Brustbein,False,0.02561206743121147,-0.4886727035045624,-0.8720862865447998,0.003023116383701563,53.33135223388672,188.3582763671875,-222.68814086914062,0.02616911008954048,b'9\x00\x02\x00',780D1500,R-195
784,0A,00D,Ultraschallkopf,False,0.3693714737892151,-0.5631465911865234,0.4072481393814087,0.6169116497039795,-13.048616409301758,96.17278289794922,-250.54747009277344,0.06671568006277084,b'=\x00\x02\x00',10601500,R-196
785,0B,001,Rechter Hüftknochen,False,0.6958394646644592,0.35297921299934387,-0.6142977476119995,0.1176920235157013,198.42013549804688,18.622411727905273,-219.7910919189453,0.02585957758128643,b'?\x00\x02\x00',10601500,R-196
786,0C,001,Linker Hüftknochen,False,0.6889637112617493,-0.6993780136108398,-0.14018991589546204,-0.12863101065158844,-96.62512969970703,-94.576416015625,-214.86611938476562,0.07168205082416534,b'?\x00\x02\x00',10601500,R-196
787,0D,003,Brustbein,False,0.025444040074944496,-0.233842134475708,-0.9718948602676392,0.009528310038149357,-47.70199966430664,219.1901092529297,-222.79429626464844,0.07202699780464172,b'9\x00\x02\x00',10601500,R-196
788,0A,00D,Ultraschallkopf,False,0.5208000540733337,-0.43233174085617065,0.5515000224113464,0.48754894733428955,39.47688293457031,133.20924377441406,-251.43600463867188,0.04821481555700302,b'=\x00\x02\x00',D0941500,R-197
789,0B,001,Rechter Hüftknochen,False,0.7018840909004211,0.1715245246887207,-0.687387228012085,-0.07373593747615814,179.2661590576172,-42.48221206665039,-218.74050903320312,0.029294727370142937,b'?\x00\x02\x00',D0941500,R-197
790,0C,001,Linker Hüftknochen,False,0.6293206810951233,-0.7102506756782532,0.053554803133010864,-0.3108562231063843,-130.59725952148438,14.586573600769043,-216.31471252441406,0.07878334075212479,b'?\x00\x02\x00',D0941500,R-197
791,0D,003,Brustbein,False,0.024609237909317017,-0.48698458075523376,-0.8730608820915222,0.002276071347296238,73.90255737304688,257.1656494140625,-223.8411407470703,0.021357441321015358,b'9\x00\x02\x00',D0941500,R-197
792,0A,00D,Ultraschallkopf,False,0.3437032103538513,-0.5953105688095093,0.4254390001296997,0.5886210203170776,-14.133581161499023,22.110206604003906,-250.89602661132812,0.051718976348638535,b'=\x00\x02\x00',40191600,R-198
793,0B,001,Rechter Hüftknochen,False,0.6940404176712036,0.36442577838897705,-0.6076855659484863,0.1273595690727234,197.3907012939453,-44.20412063598633,-219.30039978027344,0.024684695526957512,b'?\x00\x02\x00',40191600,R-198
794,0C,001,Linker Hüftknochen,False,0.6910967826843262,-0.6981618404388428,-0.14616245031356812,-0.1165844053030014,-93.91746520996094,-166.15550231933594,-213.94747924804688,0.07758861780166626,b'?\x00\x02\x00',40191600,R-198
795,0D,003,Brustbein,False,0.025112541392445564,-0.21748125553131104,-0.9757051467895508,0.00842144526541233,-55.096900939941406,148.20225524902344,-221.58609008789062,0.02085045538842678,b'9\x00\x02\x00',40191600,R-198
796,0A,00D,Ultraschallkopf,False,0.4757272005081177,-0.47883039712905884,0.5538651347160339,0.48748207092285156,-24.67049789428711,128.9921417236328,-252.06610107421875,0.03893686830997467,b'=\x00\x02\x00',38531600,R-199
797,0B,001,Rechter Hüftknochen,False,0.7047356367111206,0.20361901819705963,-0.6786088347434998,-0.03711112588644028,131.62652587890625,-27.346704483032227,-218.35276794433594,0.016503483057022095,b'?\x00\x02\x00',38531600,R-199
798,0C,001,Linker Hüftknochen,False,0.6443505883216858,-0.7114779353141785,0.017977535724639893,-0.27980223298072815,-182.10433959960938,-1.4069082736968994,-216.09085083007812,0.07289542257785797,b'?\x00\x02\x00',38531600,R-199
799,0D,003,Brustbein,False,0.025117995217442513,-0.44332537055015564,-0.895997166633606,0.004562517628073692,-2.9608771800994873,260.15240478515625,-223.58775329589844,0.023223163560032845,b'9\x00\x02\x00',38531600,R-199
800,0A,00D,Ultraschallkopf,False,0.5270192623138428,-0.42558208107948303,0.5739634037017822,0.4601055681705475,23.129358291625977,48.12807083129883,-250.51841735839844,0.03561229258775711,b'=\x00\x02\x00',10831600,R-200
801,0B,001,Rechter Hüftknochen,False,0.6992356777191162,0.14828917384147644,-0.6934681534767151,-0.09045393019914627,153.04908752441406,-133.74447631835938,-217.5858917236328,0.020664263516664505,b'?\x00\x02\x00',10831600,R-200
802,0C,001,Linker Hüftknochen,False,0.6203158497810364,-0.7081241607666016,0.0713944137096405,-0.32965287566185,-153.2666015625,-59.491676330566406,-215.6979522705078,0.08080501854419708,b'?\x00\x02\x00',10831600,R-200
803,0D,003,Brustbein,False,0.025540145114064217,-0.5112945437431335,-0.8590229153633118,0.002241646870970726,64.56681060791016,171.49668884277344,-222.5938262939453,0.030374065041542053,b'9\x00\x02\x00',10831600,R-200
804,0A,00D,Ultraschallkopf,False,0.4494466185569763,-0.5006136298179626,0.4588516652584076,0.5803781151771545,-29.910696029663086,-3.99586820602417,-249.13003540039062,0.09249129146337509,b'=\x00\x02\x00',C0BF1600,R-201
805,0B,001,Rechter Hüftknochen,False,0.7053351998329163,0.2789643406867981,-0.6502081751823425,0.04371022805571556,159.1293487548828,-128.58206176757812,-217.0401153564453,0.02593892812728882,b'?\x00\x02\x00',C0BF1600,R-201
806,0C,001,Linker Hüftknochen,False,0.6703137755393982,-0.7118439078330994,-0.060321956872940063,-0.2007967084646225,-153.05194091796875,-174.8386688232422,-214.48728942871094,0.11880376189947128,b'?\x00\x02\x00',C0BF1600,R-201
807,0D,003,Brustbein,False,0.025320222601294518,-0.33829477429389954,-0.9406852722167969,0.005195048172026873,-36.464717864990234,121.47227478027344,-221.57012939453125,0.025858646258711815,b'9\x00\x02\x00',C0BF1600,R-201
808,0A,00D,Ultraschallkopf,False,0.4496529996395111,-0.5045673251152039,0.4745835065841675,0.563910186290741,-0.2053666114807129,116.1846923828125,-250.69424438476562,0.05213357135653496,b'=\x00\x02\x00',B8FC1600,R-202
809,0B,001,Rechter Hüftknochen,False,0.7054058909416199,0.2736758291721344,-0.6532300114631653,0.028191614896059036,184.82701110839844,-11.89877700805664,-219.25938415527344,0.0200554970651865,b'?\x00\x02\x00',B8FC1600,R-202
810,0C,001,Linker Hüftknochen,False,0.6673033237457275,-0.7109382748603821,-0.05336277186870575,-0.21546611189842224,-128.37152099609375,-48.006351470947266,-215.58197021484375,0.0778602883219719,b'?\x00\x02\x00',B8FC1600,R-202
811,0D,003,Brustbein,False,0.025193875655531883,-0.35407379269599915,-0.934856653213501,0.006371940486133099,-3.2074360847473145,243.73609924316406,-223.3815460205078,0.04272962734103203,b'9\x00\x02\x00',B8FC1600,R-202
812,0A,00D,Ultraschallkopf,False,0.32997432351112366,-0.5842305421829224,0.36311623454093933,0.6464815735816956,-34.14128112792969,66.77625274658203,-250.03060913085938,0.07026088237762451,b'=\x00\x02\x00',C02C1700,R-203
813,0B,001,Rechter Hüftknochen,False,0.6850005984306335,0.39608070254325867,-0.5875296592712402,0.16942058503627777,187.3645782470703,20.133087158203125,-219.7448272705078,0.02339775301516056,b'?\x00\x02\x00',C02C1700,R-203
814,0C,001,Linker Hüftknochen,False,0.696814775466919,-0.687350869178772,-0.19001324474811554,-0.07676559686660767,-88.2266616821289,-134.86097717285156,-215.0331573486328,0.07988186925649643,b'?\x00\x02\x00',C02C1700,R-203
815,0D,003,Brustbein,False,0.024187959730625153,-0.16105766594409943,-0.9865924119949341,0.010520790703594685,-85.67828369140625,182.72610473632812,-222.5821075439453,0.10763347148895264,b'9\x00\x02\x00',C02C1700,R-203
816,0A,00D,Ultraschallkopf,False,0.5424657464027405,-0.3979402780532837,0.6072264909744263,0.42267167568206787,24.400115966796875,74.38569641113281,-251.26397705078125,0.036570776253938675,b'=\x00\x02\x00',C8591700,R-204
817,0B,001,Rechter Hüftknochen,False,0.693671703338623,0.11188367009162903,-0.7004820108413696,-0.12500512599945068,134.88381958007812,-117.83885192871094,-217.6046142578125,0.02926260605454445,b'?\x00\x02\x00',C8591700,R-204
818,0C,001,Linker Hüftknochen,False,0.6035471558570862,-0.7030771970748901,0.10942760109901428,-0.3597763776779175,-162.32313537597656,-12.526905059814453,-216.22177124023438,0.08126117289066315,b'?\x00\x02\x00',C8591700,R-204
819,0D,003,Brustbein,False,0.024474570527672768,-0.5544796586036682,-0.8318373560905457,0.0006440693978220224,78.05797576904297,194.78665161132812,-222.9329833984375,0.014049890451133251,b'9\x00\x02\x00',C8591700,R-204
820,0A,00D,Ultraschallkopf,False,0.37290552258491516,-0.5707388520240784,0.42463135719299316,0.5957238674163818,-11.782569885253906,89.32982635498047,-250.896728515625,0.06472168117761612,b'=\x00\x02\x00',50931700,R-205
821,0B,001,Rechter Hüftknochen,False,0.6972934007644653,0.34758228063583374,-0.6172955632209778,0.10915500670671463,197.099853515625,9.181563377380371,-219.61630249023438,0.02884773723781109,b'?\x00\x02\x00',50931700,R-205
822,0C,001,Linker Hüftknochen,False,0.6877533197402954,-0.7006270289421082,-0.13307403028011322,-0.13568215072155,-100.0734634399414,-97.72450256347656,-214.8434600830078,0.07103784382343292,b'?\x00\x02\x00',50931700,R-205
823,0D,003,Brustbein,False,0.025209985673427582,-0.2437572479248047,-0.9694636464118958,0.009322087280452251,-44.657127380371094,214.91046142578125,-222.7234344482422,0.06835772097110748,b'9\x00\x02\x00',50931700,R-205
824,0A,00D,Ultraschallkopf,False,0.5637984871864319,-0.3898504078388214,0.5702513456344604,0.4527273178100586,20.901826858520508,35.68263626098633,-249.6744384765625,0.029580626636743546,b'=\x00\x02\x00',D8CC1700,R-206
825,0B,001,Rechter Hüftknochen,False,0.6962196826934814,0.12355582416057587,-0.6984461545944214,-0.11038437485694885,137.94717407226562,-157.4309844970703,-217.12158203125,0.050673384219408035,b'?\x00\x02\x00',D8CC1700,R-206
826,0C,001,Linker Hüftknochen,False,0.609095573425293,-0.7052232027053833,0.09340551495552063,-0.35062581300735474,-162.869873046875,-63.57148742675781,-215.68951416015625,0.07966706901788712,b'?\x00\x02\x00',D8CC1700,R-206
827,0D,003,Brustbein,False,0.025440160185098648,-0.5386372804641724,-0.8421526551246643,0.0012810564367100596,69.36808776855469,152.91551208496094,-222.44857788085938,0.030066300183534622,b'9\x00\x02\x00',D8CC1700,R-206
